return_id,order_id,user_id,return_date,return_reason,refund_amount,days_to_return
RET0000371,ORD0001415,USR00181,2025-10-31,Wrong item,789.94,2
RET0000372,ORD0001416,USR00182,2026-03-11,Wrong item,2232.06,4
RET0000373,ORD0001417,USR00182,2025-10-06,Changed mind,3858.03,3
RET0000374,ORD0001422,USR00182,2026-01-05,Changed mind,8790.69,3
RET0000375,ORD0001423,USR00182,2025-11-16,Changed mind,491.62,8
RET0000376,ORD0001427,USR00183,2026-02-25,Wrong item,4328.41,9
RET0000377,ORD0001439,USR00183,2026-03-26,Changed mind,4734.61,2
RET0000378,ORD0001445,USR00186,2025-12-26,Damaged,1352.0,1
RET0000379,ORD0001446,USR00186,2025-12-26,Changed mind,3685.6,3
RET0000380,ORD0001449,USR00187,2025-10-09,Changed mind,4192.09,5
RET0000381,ORD0001452,USR00187,2026-02-05,Damaged,6755.6,7
RET0000382,ORD0001454,USR00187,2026-01-21,Damaged,3591.64,7
RET0000383,ORD0001460,USR00187,2025-11-03,Damaged,6969.38,6
RET0000384,ORD0001461,USR00188,2026-03-15,Wrong item,8973.19,2
RET0000385,ORD0001462,USR00188,2025-12-17,Damaged,4610.69,5
RET0000386,ORD0001464,USR00188,2025-12-08,Wrong item,2439.79,2
RET0000387,ORD0001465,USR00188,2026-02-03,Changed mind,1949.05,5
RET0000388,ORD0001467,USR00189,2026-02-06,Damaged,3933.11,8
RET0000389,ORD0001469,USR00189,2025-12-23,Damaged,1102.63,7
RET0000390,ORD0001485,USR00191,2025-12-09,Changed mind,4512.73,1
RET0000391,ORD0001505,USR00195,2026-01-17,Changed mind,1910.94,5
RET0000392,ORD0001516,USR00197,2025-10-24,Changed mind,1000.26,1
RET0000393,ORD0001520,USR00199,2025-10-12,Wrong item,2442.67,9
RET0000394,ORD0001524,USR00199,2026-03-08,Changed mind,3196.14,1
RET0000395,ORD0001526,USR00199,2026-03-26,Changed mind,5327.67,9
RET0000396,ORD0001529,USR00200,2026-02-17,Wrong item,1993.65,5
RET0000397,ORD0001532,USR00201,2025-12-19,Wrong item,7040.01,8
RET0000398,ORD0001534,USR00201,2026-01-30,Wrong item,4969.49,5
RET0000399,ORD0001537,USR00201,2026-02-06,Damaged,3312.62,8
RET0000400,ORD0001542,USR00201,2026-01-31,Changed mind,2054.74,2
RET0000401,ORD0001556,USR00204,2025-12-26,Changed mind,5045.71,1
RET0000402,ORD0001562,USR00205,2025-11-26,Damaged,1058.51,1
RET0000403,ORD0001569,USR00206,2026-01-28,Damaged,5966.43,9
RET0000404,ORD0001570,USR00206,2025-12-31,Wrong item,5069.16,3
RET0000405,ORD0001571,USR00206,2026-03-07,Changed mind,9153.81,6
RET0000406,ORD0001573,USR00207,2026-04-03,Wrong item,1846.48,8
RET0000407,ORD0001580,USR00207,2025-10-03,Changed mind,9346.48,2
RET0000408,ORD0001583,USR00208,2026-03-11,Wrong item,2745.38,7
RET0000409,ORD0001584,USR00208,2026-02-22,Damaged,8557.15,7
RET0000410,ORD0001597,USR00209,2025-11-23,Changed mind,6989.23,7
RET0000411,ORD0001598,USR00209,2026-03-15,Wrong item,6652.83,2
RET0000412,ORD0001601,USR00210,2025-12-21,Damaged,5366.14,4
RET0000413,ORD0001613,USR00210,2025-11-27,Changed mind,6732.54,9
RET0000414,ORD0001614,USR00211,2026-02-07,Changed mind,7474.17,8
RET0000415,ORD0001616,USR00211,2025-12-10,Changed mind,4534.74,7
RET0000416,ORD0001618,USR00211,2026-01-19,Damaged,1348.92,2
RET0000417,ORD0001620,USR00211,2025-10-13,Wrong item,4358.74,5
RET0000418,ORD0001626,USR00211,2025-12-20,Changed mind,2157.46,4
RET0000419,ORD0001629,USR00212,2026-02-05,Wrong item,8440.39,6
RET0000420,ORD0001634,USR00212,2026-01-30,Damaged,3555.62,4
RET0000421,ORD0001636,USR00212,2025-11-05,Changed mind,4360.13,3
RET0000422,ORD0001640,USR00212,2026-02-21,Damaged,3045.95,9
RET0000423,ORD0001643,USR00213,2026-01-11,Changed mind,2713.73,5
RET0000424,ORD0001645,USR00214,2025-12-06,Damaged,6107.58,7
RET0000425,ORD0001646,USR00214,2026-01-27,Wrong item,3275.26,6
RET0000426,ORD0001648,USR00214,2026-01-27,Damaged,2157.65,2
RET0000427,ORD0001650,USR00214,2026-01-16,Changed mind,6649.75,4
RET0000428,ORD0001655,USR00214,2026-01-10,Changed mind,592.83,4
RET0000429,ORD0001659,USR00215,2025-12-04,Wrong item,4944.3,6
RET0000430,ORD0001667,USR00217,2025-12-04,Changed mind,1843.22,9
RET0000431,ORD0001673,USR00218,2025-11-11,Wrong item,5833.39,1
RET0000432,ORD0001674,USR00218,2025-11-10,Wrong item,6971.32,7
RET0000433,ORD0001676,USR00218,2025-10-12,Changed mind,4283.14,5
RET0000434,ORD0001678,USR00218,2025-10-26,Wrong item,4087.58,6
RET0000435,ORD0001679,USR00218,2026-03-16,Changed mind,6866.0,8
RET0000436,ORD0001680,USR00218,2026-02-06,Changed mind,1830.39,5
RET0000437,ORD0001682,USR00219,2025-10-02,Damaged,6227.46,2
RET0000438,ORD0001683,USR00219,2026-03-05,Changed mind,1037.92,9
RET0000439,ORD0001685,USR00220,2025-11-20,Damaged,6533.65,8
RET0000440,ORD0001686,USR00220,2025-10-10,Damaged,8121.57,8
RET0000441,ORD0001689,USR00220,2026-01-06,Damaged,8960.84,1
RET0000442,ORD0001695,USR00221,2026-01-31,Wrong item,6011.45,2
RET0000443,ORD0001699,USR00221,2026-02-08,Wrong item,5479.72,5
RET0000444,ORD0001701,USR00221,2026-02-12,Wrong item,1250.19,1
RET0000445,ORD0001702,USR00221,2026-01-23,Wrong item,2042.72,1
RET0000446,ORD0001707,USR00222,2025-10-09,Changed mind,8889.94,6
RET0000447,ORD0001711,USR00223,2025-11-19,Wrong item,5252.52,3
RET0000448,ORD0001714,USR00223,2025-12-01,Changed mind,7775.79,6
RET0000449,ORD0001715,USR00224,2026-03-16,Wrong item,7560.74,3
RET0000450,ORD0001720,USR00226,2026-02-18,Damaged,6079.65,1
RET0000451,ORD0001728,USR00227,2025-11-15,Damaged,6542.8,8
RET0000452,ORD0001730,USR00227,2025-10-19,Wrong item,8197.25,2
RET0000453,ORD0001735,USR00227,2026-01-10,Changed mind,4522.72,1
RET0000454,ORD0001737,USR00227,2025-10-06,Changed mind,4450.71,5
RET0000455,ORD0001745,USR00229,2025-12-09,Damaged,2207.22,5
RET0000456,ORD0001746,USR00229,2025-11-18,Changed mind,8345.65,3
RET0000457,ORD0001751,USR00230,2025-10-26,Changed mind,9311.44,9
RET0000458,ORD0001757,USR00231,2026-01-14,Damaged,658.18,1
RET0000459,ORD0001762,USR00231,2025-11-23,Changed mind,2668.55,6
RET0000460,ORD0001765,USR00231,2025-10-18,Wrong item,8420.38,1
RET0000461,ORD0001767,USR00232,2026-01-16,Damaged,4106.07,2
RET0000462,ORD0001771,USR00233,2026-01-18,Changed mind,4643.8,2
RET0000463,ORD0001775,USR00233,2025-11-01,Changed mind,5055.75,8
RET0000464,ORD0001789,USR00235,2025-11-29,Changed mind,4932.23,7
RET0000465,ORD0001792,USR00235,2026-03-26,Wrong item,6792.33,8
RET0000466,ORD0001793,USR00235,2026-03-01,Damaged,5392.09,1
RET0000467,ORD0001795,USR00235,2025-11-07,Changed mind,8263.8,6
RET0000468,ORD0001797,USR00235,2026-03-22,Damaged,9445.56,1
RET0000469,ORD0001798,USR00235,2026-03-27,Wrong item,7276.64,5
RET0000470,ORD0001806,USR00236,2026-03-17,Changed mind,7738.54,6
RET0000471,ORD0001807,USR00236,2026-02-23,Changed mind,8076.89,6
RET0000472,ORD0001808,USR00236,2026-01-15,Damaged,3200.5,7
RET0000473,ORD0001809,USR00236,2026-01-26,Damaged,8893.27,3
RET0000474,ORD0001810,USR00236,2025-10-19,Wrong item,4032.15,1
RET0000475,ORD0001814,USR00237,2026-03-21,Damaged,8624.23,7
RET0000476,ORD0001817,USR00237,2025-12-01,Damaged,6842.4,5
RET0000477,ORD0001820,USR00237,2026-01-01,Wrong item,4937.19,6
RET0000478,ORD0001822,USR00238,2026-01-28,Wrong item,8394.95,9
RET0000479,ORD0001823,USR00238,2026-01-27,Wrong item,534.08,8
RET0000480,ORD0001828,USR00238,2025-11-27,Wrong item,2207.65,8
RET0000481,ORD0001836,USR00239,2025-12-24,Wrong item,4822.22,2
RET0000482,ORD0001837,USR00239,2025-11-28,Changed mind,8514.38,4
RET0000483,ORD0001849,USR00240,2025-11-25,Changed mind,1807.22,9
RET0000484,ORD0001852,USR00240,2026-01-10,Damaged,7497.52,6
RET0000485,ORD0001862,USR00242,2025-12-17,Damaged,586.69,4
RET0000486,ORD0001865,USR00243,2025-12-31,Changed mind,8423.77,9
RET0000487,ORD0001866,USR00243,2026-02-06,Changed mind,3334.22,4
RET0000488,ORD0001870,USR00244,2026-01-22,Damaged,9230.85,6
RET0000489,ORD0001872,USR00244,2025-10-05,Damaged,5585.18,6
RET0000490,ORD0001880,USR00246,2025-11-18,Changed mind,966.99,1
RET0000491,ORD0001891,USR00247,2026-02-25,Wrong item,2547.34,8
RET0000492,ORD0001892,USR00247,2026-01-28,Wrong item,6729.87,3
RET0000493,ORD0001895,USR00248,2026-03-20,Wrong item,901.4,8
RET0000494,ORD0001896,USR00248,2026-03-17,Damaged,3976.22,3
RET0000495,ORD0001897,USR00248,2026-02-04,Changed mind,9827.53,6
RET0000496,ORD0001900,USR00249,2026-02-14,Wrong item,3453.62,6
RET0000497,ORD0001901,USR00249,2026-03-01,Wrong item,8593.38,3
RET0000498,ORD0001902,USR00249,2026-03-02,Damaged,3311.94,4
RET0000499,ORD0001907,USR00249,2026-01-17,Changed mind,2954.13,3
RET0000500,ORD0001910,USR00249,2025-10-28,Changed mind,3485.15,1
RET0000501,ORD0001914,USR00250,2026-03-24,Changed mind,6075.45,1
RET0000502,ORD0001915,USR00250,2026-01-03,Changed mind,7298.6,8
RET0000503,ORD0001920,USR00252,2025-10-04,Changed mind,1241.48,1
RET0000504,ORD0001923,USR00252,2026-02-20,Wrong item,8459.58,9
RET0000505,ORD0001926,USR00253,2026-01-31,Changed mind,3688.85,1
RET0000506,ORD0001927,USR00253,2026-02-02,Damaged,2609.59,6
RET0000507,ORD0001933,USR00253,2025-12-28,Damaged,9302.87,5
RET0000508,ORD0001937,USR00254,2025-11-20,Wrong item,454.09,5
RET0000509,ORD0001944,USR00254,2025-11-25,Changed mind,2361.87,6
RET0000510,ORD0001948,USR00255,2026-03-14,Changed mind,8381.87,2
RET0000511,ORD0001952,USR00256,2025-11-27,Wrong item,2969.82,2
RET0000512,ORD0001959,USR00257,2026-02-20,Wrong item,8931.54,5
RET0000513,ORD0001961,USR00257,2025-12-14,Changed mind,3931.8,9
RET0000514,ORD0001965,USR00257,2025-12-28,Changed mind,5685.53,3
RET0000515,ORD0001967,USR00257,2025-12-15,Changed mind,9455.17,5
RET0000516,ORD0001971,USR00258,2026-03-01,Wrong item,8502.8,9
RET0000517,ORD0001977,USR00259,2025-12-30,Wrong item,1390.48,6
RET0000518,ORD0001979,USR00259,2025-12-26,Damaged,4972.94,1
RET0000519,ORD0001994,USR00262,2026-03-09,Damaged,5146.59,1
RET0000520,ORD0001997,USR00262,2026-03-22,Wrong item,6513.44,5
RET0000521,ORD0001998,USR00262,2025-10-10,Changed mind,1722.81,1
RET0000522,ORD0002002,USR00264,2025-11-15,Changed mind,881.91,3
RET0000523,ORD0002004,USR00264,2025-11-24,Damaged,8281.89,8
RET0000524,ORD0002010,USR00264,2025-10-26,Changed mind,6080.89,6
RET0000525,ORD0002011,USR00264,2025-11-02,Damaged,2416.65,9
RET0000526,ORD0002012,USR00264,2025-12-03,Wrong item,2666.23,1
RET0000527,ORD0002013,USR00264,2026-04-02,Damaged,9067.91,9
RET0000528,ORD0002019,USR00265,2026-03-04,Damaged,4442.85,9
RET0000529,ORD0002021,USR00265,2025-12-26,Wrong item,4587.29,2
RET0000530,ORD0002025,USR00266,2025-10-06,Damaged,1256.36,6
RET0000531,ORD0002035,USR00268,2026-01-16,Damaged,4536.89,8
RET0000532,ORD0002037,USR00268,2025-11-27,Damaged,7745.18,8
RET0000533,ORD0002042,USR00269,2025-12-19,Changed mind,2377.84,7
RET0000534,ORD0002043,USR00269,2025-10-11,Changed mind,2214.32,7
RET0000535,ORD0002044,USR00269,2026-01-09,Changed mind,2353.56,7
RET0000536,ORD0002049,USR00269,2026-03-25,Damaged,5381.44,8
RET0000537,ORD0002051,USR00270,2025-12-07,Changed mind,8889.81,4
RET0000538,ORD0002053,USR00270,2026-02-14,Damaged,2786.74,6
RET0000539,ORD0002059,USR00271,2025-11-20,Damaged,4858.42,6
RET0000540,ORD0002061,USR00271,2026-03-28,Wrong item,9491.68,5
RET0000541,ORD0002078,USR00272,2026-01-21,Wrong item,2473.12,3
RET0000542,ORD0002083,USR00273,2026-01-25,Changed mind,2550.89,4
RET0000543,ORD0002084,USR00273,2026-01-17,Changed mind,3949.63,7
RET0000544,ORD0002097,USR00274,2025-11-12,Damaged,9851.01,4
RET0000545,ORD0002101,USR00274,2026-02-06,Changed mind,5249.81,2
RET0000546,ORD0002106,USR00275,2025-12-01,Wrong item,7064.93,9
RET0000547,ORD0002107,USR00275,2026-02-11,Changed mind,458.45,7
RET0000548,ORD0002116,USR00276,2026-02-24,Wrong item,3911.09,3
RET0000549,ORD0002120,USR00276,2026-01-14,Wrong item,3825.49,9
RET0000550,ORD0002123,USR00276,2025-12-22,Changed mind,9868.3,4
RET0000551,ORD0002125,USR00276,2026-03-12,Damaged,2069.03,3
RET0000552,ORD0002129,USR00278,2026-03-10,Damaged,8696.14,8
RET0000553,ORD0002145,USR00280,2025-11-20,Changed mind,1822.7,1
RET0000554,ORD0002155,USR00281,2026-01-15,Wrong item,5934.38,8
RET0000555,ORD0002159,USR00281,2025-12-22,Wrong item,5525.41,1
RET0000556,ORD0002164,USR00282,2026-01-30,Changed mind,3396.21,6
RET0000557,ORD0002165,USR00282,2025-11-19,Damaged,2239.74,3
RET0000558,ORD0002167,USR00282,2025-11-25,Changed mind,8049.76,2
RET0000559,ORD0002168,USR00282,2026-03-13,Damaged,2121.96,4
RET0000560,ORD0002171,USR00283,2025-10-19,Changed mind,1387.26,9
RET0000561,ORD0002176,USR00284,2026-01-21,Changed mind,6605.48,9
RET0000562,ORD0002178,USR00284,2026-01-16,Wrong item,720.95,1
RET0000563,ORD0002181,USR00285,2026-01-16,Wrong item,6527.36,3
RET0000564,ORD0002188,USR00286,2026-02-01,Damaged,277.78,7
RET0000565,ORD0002196,USR00287,2026-02-19,Wrong item,7903.92,9
RET0000566,ORD0002199,USR00287,2026-04-01,Wrong item,2091.25,6
RET0000567,ORD0002203,USR00288,2025-10-28,Wrong item,388.79,4
RET0000568,ORD0002205,USR00288,2025-12-31,Changed mind,3876.01,1
RET0000569,ORD0002207,USR00288,2026-01-24,Changed mind,5000.33,1
RET0000570,ORD0002212,USR00289,2025-11-06,Damaged,8655.88,8
RET0000571,ORD0002220,USR00290,2025-12-08,Damaged,8810.12,8
RET0000572,ORD0002222,USR00290,2025-12-18,Changed mind,8732.65,9
RET0000573,ORD0002228,USR00291,2025-10-25,Damaged,611.69,4
RET0000574,ORD0002231,USR00291,2026-01-12,Damaged,4588.37,6
RET0000575,ORD0002240,USR00293,2026-01-18,Damaged,3472.79,4
RET0000576,ORD0002244,USR00293,2025-12-31,Changed mind,6741.18,6
RET0000577,ORD0002246,USR00293,2026-03-03,Changed mind,4756.68,1
RET0000578,ORD0002256,USR00294,2025-11-21,Wrong item,4296.91,9
RET0000579,ORD0002258,USR00294,2026-02-24,Damaged,5280.6,7
RET0000580,ORD0002266,USR00295,2025-10-12,Changed mind,1257.1,2
RET0000581,ORD0002278,USR00296,2025-10-07,Changed mind,1263.01,5
RET0000582,ORD0002279,USR00296,2026-01-12,Damaged,2856.81,6
RET0000583,ORD0002280,USR00296,2026-01-01,Wrong item,6398.57,3
RET0000584,ORD0002285,USR00298,2025-10-09,Damaged,9024.71,4
RET0000585,ORD0002295,USR00299,2026-02-17,Damaged,2554.53,7
RET0000586,ORD0002297,USR00299,2025-10-19,Wrong item,7233.81,5
RET0000587,ORD0002309,USR00302,2025-10-31,Changed mind,9685.26,3
RET0000588,ORD0002311,USR00302,2025-10-03,Damaged,4575.68,3
RET0000589,ORD0002315,USR00302,2026-01-05,Changed mind,2708.72,1
RET0000590,ORD0002317,USR00302,2025-10-02,Changed mind,4942.43,3
RET0000591,ORD0002320,USR00302,2026-03-27,Changed mind,4496.72,8
RET0000592,ORD0002322,USR00303,2026-03-08,Changed mind,9104.6,6
RET0000593,ORD0002323,USR00303,2025-10-22,Wrong item,5614.77,7
RET0000594,ORD0002326,USR00304,2025-11-11,Changed mind,8886.87,6
RET0000595,ORD0002327,USR00304,2026-01-03,Changed mind,7367.67,1
RET0000596,ORD0002328,USR00304,2025-12-22,Wrong item,5899.94,2
RET0000597,ORD0002329,USR00304,2026-02-28,Changed mind,8607.39,3
RET0000598,ORD0002338,USR00305,2026-03-04,Damaged,2644.22,4
RET0000599,ORD0002342,USR00305,2025-12-19,Damaged,2998.14,9
RET0000600,ORD0002343,USR00305,2025-12-04,Damaged,9198.48,4
RET0000601,ORD0002353,USR00306,2026-02-08,Wrong item,8748.4,8
RET0000602,ORD0002354,USR00306,2025-12-21,Changed mind,7995.67,9
RET0000603,ORD0002360,USR00307,2025-11-05,Damaged,5253.15,3
RET0000604,ORD0002368,USR00307,2025-11-24,Changed mind,5759.2,6
RET0000605,ORD0002369,USR00307,2025-11-05,Changed mind,2407.23,5
RET0000606,ORD0002371,USR00308,2026-03-05,Damaged,5163.66,5
RET0000607,ORD0002373,USR00308,2025-11-21,Wrong item,8460.76,3
RET0000608,ORD0002375,USR00308,2026-02-12,Changed mind,8357.7,9
RET0000609,ORD0002377,USR00308,2026-01-27,Wrong item,2670.15,1
RET0000610,ORD0002385,USR00309,2026-01-14,Changed mind,4239.49,5
RET0000611,ORD0002388,USR00309,2026-02-10,Damaged,1002.26,3
RET0000612,ORD0002393,USR00309,2025-10-21,Changed mind,4463.58,5
RET0000613,ORD0002395,USR00310,2025-11-09,Changed mind,9537.91,6
RET0000614,ORD0002398,USR00310,2026-03-24,Changed mind,9614.11,5
RET0000615,ORD0002402,USR00311,2026-03-21,Wrong item,5173.15,4
RET0000616,ORD0002408,USR00311,2026-03-12,Wrong item,9989.1,5
RET0000617,ORD0002409,USR00311,2026-02-15,Changed mind,1844.32,3
RET0000618,ORD0002419,USR00314,2025-12-31,Wrong item,3563.52,6
RET0000619,ORD0002424,USR00314,2025-10-13,Changed mind,6413.26,3
RET0000620,ORD0002432,USR00315,2026-03-06,Wrong item,8670.7,9
RET0000621,ORD0002436,USR00317,2026-01-15,Wrong item,2595.49,3
RET0000622,ORD0002437,USR00317,2026-03-08,Changed mind,3920.01,1
RET0000623,ORD0002441,USR00317,2025-12-14,Damaged,6033.7,8
RET0000624,ORD0002442,USR00317,2026-03-09,Changed mind,2893.34,5
RET0000625,ORD0002444,USR00317,2025-12-11,Wrong item,404.67,9
RET0000626,ORD0002450,USR00319,2025-12-16,Wrong item,3342.91,1
RET0000627,ORD0002457,USR00320,2026-02-11,Damaged,5426.87,2
RET0000628,ORD0002458,USR00320,2026-02-17,Wrong item,2621.73,9
RET0000629,ORD0002461,USR00320,2026-03-27,Wrong item,1351.06,6
RET0000630,ORD0002467,USR00321,2026-02-10,Changed mind,4770.39,2
RET0000631,ORD0002470,USR00321,2026-03-26,Wrong item,9649.77,4
RET0000632,ORD0002475,USR00321,2025-10-10,Wrong item,2656.82,4
RET0000633,ORD0002476,USR00321,2025-12-10,Wrong item,1554.4,1
RET0000634,ORD0002478,USR00322,2026-03-16,Wrong item,4206.99,9
RET0000635,ORD0002479,USR00322,2025-11-17,Wrong item,5267.16,3
RET0000636,ORD0002482,USR00322,2026-01-17,Damaged,8472.87,2
RET0000637,ORD0002484,USR00323,2026-02-14,Wrong item,955.81,3
RET0000638,ORD0002486,USR00323,2025-10-27,Wrong item,4650.04,9
RET0000639,ORD0002495,USR00323,2025-11-25,Wrong item,6699.7,5
RET0000640,ORD0002499,USR00324,2025-11-26,Wrong item,8775.29,4
RET0000641,ORD0002502,USR00324,2026-03-12,Changed mind,9923.19,3
RET0000642,ORD0002504,USR00324,2026-02-23,Wrong item,5303.24,5
RET0000643,ORD0002506,USR00324,2026-03-22,Damaged,9210.7,4
RET0000644,ORD0002507,USR00324,2026-02-18,Changed mind,9946.14,9
RET0000645,ORD0002509,USR00324,2025-10-09,Changed mind,6258.09,5
RET0000646,ORD0002512,USR00325,2026-01-06,Damaged,4238.19,5
RET0000647,ORD0002513,USR00325,2026-03-25,Changed mind,4575.23,1
RET0000648,ORD0002518,USR00326,2026-01-31,Damaged,7955.02,4
RET0000649,ORD0002521,USR00326,2025-12-12,Wrong item,4484.85,4
RET0000650,ORD0002524,USR00328,2025-12-14,Changed mind,4345.51,5
RET0000651,ORD0002528,USR00328,2025-12-03,Wrong item,1486.44,2
RET0000652,ORD0002533,USR00328,2025-11-24,Wrong item,7578.83,9
RET0000653,ORD0002536,USR00329,2025-11-09,Wrong item,5581.91,2
RET0000654,ORD0002537,USR00329,2026-03-02,Changed mind,4338.42,1
RET0000655,ORD0002541,USR00329,2025-12-23,Wrong item,1526.63,1
RET0000656,ORD0002543,USR00329,2026-03-19,Damaged,5751.44,5
RET0000657,ORD0002545,USR00329,2026-02-23,Damaged,6564.63,5
RET0000658,ORD0002547,USR00329,2026-01-04,Damaged,5965.16,5
RET0000659,ORD0002552,USR00330,2026-02-14,Wrong item,6471.17,9
RET0000660,ORD0002555,USR00330,2026-02-24,Wrong item,7582.33,3
RET0000661,ORD0002558,USR00330,2025-10-11,Damaged,8652.96,6
RET0000662,ORD0002559,USR00330,2026-01-01,Damaged,8271.24,1
RET0000663,ORD0002562,USR00331,2026-03-09,Damaged,7642.68,6
RET0000664,ORD0002567,USR00331,2026-03-13,Damaged,5243.07,1
RET0000665,ORD0002572,USR00331,2026-01-03,Wrong item,1252.81,4
RET0000666,ORD0002575,USR00332,2026-02-27,Damaged,5587.79,5
RET0000667,ORD0002586,USR00333,2025-11-23,Wrong item,4818.02,8
RET0000668,ORD0002589,USR00333,2025-10-16,Changed mind,1168.45,6
RET0000669,ORD0002594,USR00333,2026-03-15,Damaged,1699.82,8
RET0000670,ORD0002598,USR00333,2025-11-23,Damaged,2609.23,5
RET0000671,ORD0002599,USR00334,2026-03-26,Damaged,8147.99,5
RET0000672,ORD0002601,USR00334,2025-11-18,Damaged,2798.32,9
RET0000673,ORD0002611,USR00335,2026-01-08,Changed mind,7053.93,3
RET0000674,ORD0002613,USR00335,2025-10-21,Wrong item,3231.29,1
RET0000675,ORD0002614,USR00335,2026-03-12,Changed mind,4305.82,7
RET0000676,ORD0002617,USR00335,2025-12-25,Wrong item,4380.32,2
RET0000677,ORD0002619,USR00335,2025-11-11,Wrong item,3146.47,2
RET0000678,ORD0002621,USR00336,2025-12-06,Damaged,2996.83,8
RET0000679,ORD0002623,USR00336,2025-11-05,Wrong item,2279.09,9
RET0000680,ORD0002624,USR00336,2026-01-02,Wrong item,5852.36,3
RET0000681,ORD0002626,USR00336,2026-01-14,Damaged,5093.37,8
RET0000682,ORD0002627,USR00336,2026-01-18,Damaged,2608.64,2
RET0000683,ORD0002636,USR00337,2025-10-14,Damaged,3374.85,9
RET0000684,ORD0002640,USR00339,2026-03-08,Changed mind,3850.98,2
RET0000685,ORD0002643,USR00340,2025-12-15,Changed mind,1286.27,9
RET0000686,ORD0002645,USR00340,2025-11-28,Damaged,9372.0,9
RET0000687,ORD0002649,USR00340,2026-01-25,Wrong item,3574.13,9
RET0000688,ORD0002652,USR00342,2026-02-02,Wrong item,9438.65,7
RET0000689,ORD0002655,USR00342,2026-01-27,Damaged,6276.5,6
RET0000690,ORD0002663,USR00342,2026-01-03,Changed mind,7127.07,7
RET0000691,ORD0002667,USR00343,2025-10-12,Wrong item,5908.64,8
RET0000692,ORD0002668,USR00343,2025-10-11,Damaged,6643.64,4
RET0000693,ORD0002669,USR00344,2026-02-10,Wrong item,4864.61,3
RET0000694,ORD0002674,USR00345,2025-12-28,Damaged,5130.82,6
RET0000695,ORD0002678,USR00345,2025-12-27,Wrong item,6444.46,7
RET0000696,ORD0002690,USR00347,2026-03-29,Changed mind,5505.89,5
RET0000697,ORD0002691,USR00348,2025-10-11,Wrong item,5674.95,9
RET0000698,ORD0002692,USR00348,2025-10-07,Damaged,573.22,5
RET0000699,ORD0002698,USR00349,2026-04-01,Changed mind,8160.67,6
RET0000700,ORD0002700,USR00350,2026-03-23,Damaged,8116.91,6
RET0000701,ORD0002703,USR00350,2025-10-09,Wrong item,6817.62,7
RET0000702,ORD0002708,USR00352,2025-12-08,Wrong item,7038.1,5
RET0000703,ORD0002710,USR00352,2026-01-25,Wrong item,5593.18,8
RET0000704,ORD0002711,USR00352,2025-10-26,Changed mind,736.76,9
RET0000705,ORD0002712,USR00353,2025-10-03,Wrong item,332.24,4
RET0000706,ORD0002713,USR00353,2025-12-06,Wrong item,3249.71,1
RET0000707,ORD0002715,USR00354,2025-12-10,Damaged,6381.9,2
RET0000708,ORD0002716,USR00354,2025-12-22,Damaged,3986.01,4
RET0000709,ORD0002727,USR00355,2025-12-07,Wrong item,6985.34,4
RET0000710,ORD0002729,USR00355,2025-10-27,Changed mind,4975.97,5
RET0000711,ORD0002731,USR00356,2025-12-11,Changed mind,2759.13,4
RET0000712,ORD0002734,USR00357,2025-12-14,Damaged,3111.14,8
RET0000713,ORD0002735,USR00357,2025-10-06,Wrong item,8091.2,3
RET0000714,ORD0002737,USR00357,2026-01-09,Changed mind,9896.25,6
RET0000715,ORD0002745,USR00357,2026-01-17,Changed mind,5266.66,3
RET0000716,ORD0002746,USR00358,2026-01-14,Changed mind,7222.76,6
RET0000717,ORD0002751,USR00358,2026-02-25,Damaged,8270.68,8
RET0000718,ORD0002758,USR00359,2025-10-20,Damaged,5694.23,3
