order_id,user_id,order_date,category,order_value,payment_method,delivery_city
ORD0000381,USR00050,2026-03-08,Fashion,9233.78,UPI,Pune
ORD0000382,USR00050,2026-01-05,Electronics,7239.21,Card,Pune
ORD0000383,USR00050,2026-03-21,Home,2001.03,UPI,Pune
ORD0000384,USR00050,2026-02-04,Fashion,4923.4,Card,Pune
ORD0000385,USR00051,2025-11-20,Home,2563.31,COD,Mumbai
ORD0000386,USR00051,2026-03-25,Fashion,5333.7,UPI,Mumbai
ORD0000387,USR00051,2025-11-08,Home,1450.07,Card,Mumbai
ORD0000388,USR00051,2026-03-17,Electronics,8150.16,COD,Mumbai
ORD0000389,USR00051,2025-12-05,Books,1939.19,COD,Mumbai
ORD0000390,USR00051,2025-12-11,Fashion,4418.84,COD,Mumbai
ORD0000391,USR00051,2026-03-13,Electronics,8574.41,COD,Mumbai
ORD0000392,USR00051,2025-12-31,Home,5625.89,Card,Mumbai
ORD0000393,USR00051,2026-02-05,Fashion,790.22,Card,Mumbai
ORD0000394,USR00052,2025-12-30,Electronics,5073.48,COD,Chennai
ORD0000395,USR00052,2025-11-18,Home,7274.49,UPI,Chennai
ORD0000396,USR00052,2026-02-17,Books,463.46,UPI,Chennai
ORD0000397,USR00052,2026-02-11,Electronics,3228.37,Card,Chennai
ORD0000398,USR00053,2025-11-28,Home,505.25,Card,Bangalore
ORD0000399,USR00053,2025-11-13,Books,5572.87,UPI,Bangalore
ORD0000400,USR00053,2026-02-17,Fashion,4901.68,COD,Bangalore
ORD0000401,USR00053,2026-03-17,Electronics,6760.28,COD,Bangalore
ORD0000402,USR00053,2025-10-29,Books,5228.3,UPI,Bangalore
ORD0000403,USR00053,2026-01-01,Home,2885.37,COD,Bangalore
ORD0000404,USR00053,2026-02-16,Electronics,4886.63,Card,Bangalore
ORD0000405,USR00053,2026-03-09,Fashion,841.47,Card,Bangalore
ORD0000406,USR00053,2026-01-29,Fashion,4622.5,UPI,Bangalore
ORD0000407,USR00053,2026-02-07,Electronics,1230.95,COD,Bangalore
ORD0000408,USR00054,2025-12-07,Books,8296.97,Card,Pune
ORD0000409,USR00054,2025-10-08,Electronics,713.27,UPI,Pune
ORD0000410,USR00054,2026-03-01,Books,4715.91,Card,Pune
ORD0000411,USR00054,2026-03-04,Books,460.96,UPI,Pune
ORD0000412,USR00054,2025-11-21,Fashion,3890.54,Card,Pune
ORD0000413,USR00054,2026-02-24,Electronics,547.0,Card,Pune
ORD0000414,USR00054,2026-02-22,Electronics,8455.54,COD,Pune
ORD0000415,USR00054,2026-03-09,Books,1095.57,Card,Pune
ORD0000416,USR00054,2026-01-02,Electronics,4545.88,Card,Pune
ORD0000417,USR00054,2025-12-03,Books,3527.35,COD,Pune
ORD0000418,USR00055,2025-12-07,Fashion,3566.97,UPI,Pune
ORD0000419,USR00055,2026-01-14,Books,1155.57,COD,Pune
ORD0000420,USR00056,2026-02-02,Fashion,1085.0,Card,Pune
ORD0000421,USR00056,2025-10-01,Books,9666.12,COD,Pune
ORD0000422,USR00056,2025-10-14,Fashion,5214.61,COD,Pune
ORD0000423,USR00056,2026-03-14,Fashion,7038.57,UPI,Pune
ORD0000424,USR00056,2026-01-18,Electronics,8497.0,Card,Pune
ORD0000425,USR00056,2025-12-23,Books,4871.97,Card,Pune
ORD0000426,USR00056,2026-03-04,Electronics,2725.56,UPI,Pune
ORD0000427,USR00056,2026-01-21,Books,1046.84,Card,Pune
ORD0000428,USR00056,2026-02-21,Home,656.62,Card,Pune
ORD0000429,USR00056,2025-11-11,Fashion,1801.93,Card,Pune
ORD0000430,USR00056,2025-12-05,Home,6142.59,COD,Pune
ORD0000431,USR00056,2025-10-20,Electronics,732.41,Card,Pune
ORD0000432,USR00057,2026-02-26,Fashion,2281.16,Card,Bangalore
ORD0000433,USR00057,2025-12-13,Books,5636.26,COD,Bangalore
ORD0000434,USR00057,2026-01-10,Fashion,9071.71,Card,Bangalore
ORD0000435,USR00058,2025-10-22,Electronics,5374.99,UPI,Hyderabad
ORD0000436,USR00058,2026-03-25,Fashion,204.46,COD,Hyderabad
ORD0000437,USR00058,2025-11-12,Home,9332.41,UPI,Hyderabad
ORD0000438,USR00058,2025-12-29,Electronics,3524.0,UPI,Hyderabad
ORD0000439,USR00058,2025-10-27,Electronics,5859.04,UPI,Hyderabad
ORD0000440,USR00058,2026-01-13,Fashion,4123.52,Card,Hyderabad
ORD0000441,USR00058,2025-11-06,Electronics,6521.96,Card,Hyderabad
ORD0000442,USR00058,2026-01-12,Electronics,7220.42,Card,Hyderabad
ORD0000443,USR00058,2025-10-09,Books,1399.75,Card,Hyderabad
ORD0000444,USR00058,2025-09-30,Electronics,8465.21,Card,Hyderabad
ORD0000445,USR00058,2025-11-20,Fashion,6730.57,COD,Hyderabad
ORD0000446,USR00058,2025-10-22,Fashion,6796.34,UPI,Hyderabad
ORD0000447,USR00059,2026-01-01,Home,3792.7,COD,Pune
ORD0000448,USR00059,2025-11-15,Books,2335.32,COD,Pune
ORD0000449,USR00059,2026-03-01,Fashion,9447.67,COD,Pune
ORD0000450,USR00059,2025-10-27,Electronics,3329.09,Card,Pune
ORD0000451,USR00060,2025-10-10,Electronics,2139.46,Card,Delhi
ORD0000452,USR00060,2025-11-24,Fashion,2115.0,UPI,Delhi
ORD0000453,USR00060,2026-01-18,Home,8402.23,UPI,Delhi
ORD0000454,USR00060,2025-10-19,Home,307.99,UPI,Delhi
ORD0000455,USR00060,2025-10-25,Books,186.89,COD,Delhi
ORD0000456,USR00060,2025-12-27,Electronics,8184.89,UPI,Delhi
ORD0000457,USR00060,2025-12-20,Books,958.4,COD,Delhi
ORD0000458,USR00060,2026-03-15,Home,4090.01,COD,Delhi
ORD0000459,USR00060,2026-02-27,Home,8312.7,UPI,Delhi
ORD0000460,USR00060,2025-12-07,Electronics,1950.62,Card,Delhi
ORD0000461,USR00060,2025-12-14,Books,9419.21,UPI,Delhi
ORD0000462,USR00060,2025-12-05,Books,8149.32,COD,Delhi
ORD0000463,USR00060,2026-01-11,Electronics,9387.99,Card,Delhi
ORD0000464,USR00061,2026-02-22,Books,2230.04,COD,Pune
ORD0000465,USR00061,2025-12-12,Electronics,7676.63,UPI,Pune
ORD0000466,USR00061,2026-02-04,Fashion,2127.54,COD,Pune
ORD0000467,USR00061,2025-11-26,Books,2432.32,COD,Pune
ORD0000468,USR00062,2026-01-03,Electronics,2498.35,UPI,Chennai
ORD0000469,USR00062,2026-03-17,Fashion,3114.46,COD,Chennai
ORD0000470,USR00062,2026-03-23,Home,9193.36,Card,Chennai
ORD0000471,USR00062,2026-01-06,Books,7204.99,Card,Chennai
ORD0000472,USR00062,2026-03-02,Fashion,4110.97,UPI,Chennai
ORD0000473,USR00063,2025-10-14,Home,6325.84,COD,Delhi
ORD0000474,USR00063,2026-03-18,Home,8708.38,Card,Delhi
ORD0000475,USR00064,2025-10-07,Home,9482.09,UPI,Chennai
ORD0000476,USR00064,2026-01-23,Home,6570.51,UPI,Chennai
ORD0000477,USR00065,2025-12-12,Home,5971.26,Card,Chennai
ORD0000478,USR00065,2025-12-24,Electronics,6121.29,COD,Chennai
ORD0000479,USR00066,2025-09-30,Home,7449.46,UPI,Mumbai
ORD0000480,USR00066,2025-10-08,Fashion,9250.66,Card,Mumbai
ORD0000481,USR00066,2025-12-01,Books,3069.3,COD,Mumbai
ORD0000482,USR00066,2026-03-26,Fashion,1763.4,UPI,Mumbai
ORD0000483,USR00066,2026-03-10,Books,4059.83,COD,Mumbai
ORD0000484,USR00066,2025-12-26,Fashion,8669.16,Card,Mumbai
ORD0000485,USR00066,2025-10-04,Fashion,8855.0,COD,Mumbai
ORD0000486,USR00066,2025-10-11,Fashion,264.94,Card,Mumbai
ORD0000487,USR00066,2026-02-17,Home,7977.04,COD,Mumbai
ORD0000488,USR00066,2025-11-15,Home,7040.87,Card,Mumbai
ORD0000489,USR00066,2026-01-18,Fashion,5095.91,UPI,Mumbai
ORD0000490,USR00066,2025-11-17,Fashion,9346.38,COD,Mumbai
ORD0000491,USR00066,2025-11-21,Fashion,480.17,UPI,Mumbai
ORD0000492,USR00067,2026-02-07,Home,4265.29,COD,Bangalore
ORD0000493,USR00067,2025-12-19,Fashion,8582.67,Card,Bangalore
ORD0000494,USR00067,2025-10-01,Fashion,7200.89,COD,Bangalore
ORD0000495,USR00067,2026-01-06,Fashion,5407.94,Card,Bangalore
ORD0000496,USR00067,2025-11-04,Electronics,4491.28,COD,Bangalore
ORD0000497,USR00067,2025-10-20,Electronics,9670.39,UPI,Bangalore
ORD0000498,USR00067,2025-12-04,Home,923.91,UPI,Bangalore
ORD0000499,USR00067,2025-11-23,Electronics,780.66,Card,Bangalore
ORD0000500,USR00068,2026-01-30,Books,7296.08,Card,Delhi
ORD0000501,USR00068,2026-02-11,Home,2119.55,Card,Delhi
ORD0000502,USR00068,2025-12-30,Home,1668.64,UPI,Delhi
ORD0000503,USR00068,2026-01-02,Fashion,640.64,UPI,Delhi
ORD0000504,USR00068,2025-10-22,Fashion,3182.68,UPI,Delhi
ORD0000505,USR00068,2025-10-29,Electronics,2979.68,COD,Delhi
ORD0000506,USR00068,2026-02-18,Home,8592.79,COD,Delhi
ORD0000507,USR00069,2026-02-10,Fashion,2007.5,COD,Mumbai
ORD0000508,USR00069,2026-01-24,Fashion,5180.58,UPI,Mumbai
ORD0000509,USR00069,2026-02-03,Electronics,9735.28,Card,Mumbai
ORD0000510,USR00069,2026-02-11,Electronics,2352.07,COD,Mumbai
ORD0000511,USR00069,2025-10-06,Books,845.48,UPI,Mumbai
ORD0000512,USR00069,2026-02-21,Books,8223.39,COD,Mumbai
ORD0000513,USR00069,2026-01-31,Home,9882.43,UPI,Mumbai
ORD0000514,USR00069,2026-02-13,Books,3359.38,Card,Mumbai
ORD0000515,USR00069,2025-11-25,Books,4657.52,UPI,Mumbai
ORD0000516,USR00069,2025-12-15,Fashion,3583.66,UPI,Mumbai
ORD0000517,USR00069,2025-11-19,Fashion,596.74,UPI,Mumbai
ORD0000518,USR00069,2025-11-11,Books,1334.01,UPI,Mumbai
ORD0000519,USR00069,2025-12-04,Home,2890.07,Card,Mumbai
ORD0000520,USR00069,2026-01-01,Fashion,7682.1,COD,Mumbai
ORD0000521,USR00070,2026-03-18,Fashion,565.88,UPI,Mumbai
ORD0000522,USR00071,2026-01-24,Electronics,4730.43,UPI,Delhi
ORD0000523,USR00071,2026-02-15,Books,4340.68,COD,Delhi
ORD0000524,USR00071,2026-01-23,Books,2973.53,COD,Delhi
ORD0000525,USR00071,2026-02-05,Home,204.08,Card,Delhi
ORD0000526,USR00071,2026-01-08,Fashion,6134.11,Card,Delhi
ORD0000527,USR00071,2026-02-12,Books,5401.87,UPI,Delhi
ORD0000528,USR00071,2025-11-25,Books,2583.65,COD,Delhi
ORD0000529,USR00071,2025-12-22,Home,8885.5,Card,Delhi
ORD0000530,USR00071,2025-11-18,Electronics,7873.38,COD,Delhi
ORD0000531,USR00071,2026-03-06,Electronics,9459.18,Card,Delhi
ORD0000532,USR00072,2025-12-01,Books,4582.97,UPI,Chennai
ORD0000533,USR00072,2026-03-02,Fashion,9592.83,COD,Chennai
ORD0000534,USR00072,2025-11-27,Books,4775.26,COD,Chennai
ORD0000535,USR00072,2025-10-03,Electronics,2897.25,COD,Chennai
ORD0000536,USR00072,2025-12-24,Books,8254.09,COD,Chennai
ORD0000537,USR00072,2025-12-20,Electronics,9988.05,UPI,Chennai
ORD0000538,USR00072,2025-11-16,Home,8223.86,Card,Chennai
ORD0000539,USR00072,2026-02-15,Books,1629.76,Card,Chennai
ORD0000540,USR00073,2026-01-31,Home,835.91,Card,Chennai
ORD0000541,USR00073,2025-10-06,Fashion,960.97,Card,Chennai
ORD0000542,USR00073,2025-12-05,Home,9452.6,COD,Chennai
ORD0000543,USR00073,2025-12-02,Electronics,2661.24,COD,Chennai
ORD0000544,USR00073,2025-12-30,Fashion,7962.41,Card,Chennai
ORD0000545,USR00073,2026-01-20,Books,9382.63,UPI,Chennai
ORD0000546,USR00073,2025-11-12,Electronics,5744.8,UPI,Chennai
ORD0000547,USR00073,2026-02-13,Fashion,9611.39,Card,Chennai
ORD0000548,USR00073,2026-03-07,Books,7903.19,Card,Chennai
ORD0000549,USR00073,2026-02-28,Books,2650.56,UPI,Chennai
ORD0000550,USR00073,2026-01-23,Fashion,6914.55,Card,Chennai
ORD0000551,USR00073,2026-03-08,Fashion,7358.29,Card,Chennai
ORD0000552,USR00073,2025-10-11,Electronics,8685.06,Card,Chennai
ORD0000553,USR00074,2026-01-05,Home,8837.89,COD,Delhi
ORD0000554,USR00074,2025-10-10,Fashion,1774.7,COD,Delhi
ORD0000555,USR00074,2025-10-25,Electronics,8547.84,UPI,Delhi
ORD0000556,USR00074,2026-02-26,Electronics,2349.88,COD,Delhi
ORD0000557,USR00074,2026-02-04,Books,1127.19,COD,Delhi
ORD0000558,USR00074,2026-01-17,Home,5200.15,UPI,Delhi
ORD0000559,USR00075,2026-03-15,Books,1419.94,COD,Pune
ORD0000560,USR00075,2026-02-25,Fashion,7744.31,Card,Pune
ORD0000561,USR00075,2025-12-18,Books,235.25,UPI,Pune
ORD0000562,USR00075,2025-11-18,Fashion,3534.89,Card,Pune
ORD0000563,USR00075,2026-03-18,Fashion,7839.62,UPI,Pune
ORD0000564,USR00075,2025-10-26,Fashion,3424.85,UPI,Pune
ORD0000565,USR00075,2025-10-15,Electronics,5807.24,Card,Pune
ORD0000566,USR00075,2025-12-08,Home,8118.79,Card,Pune
ORD0000567,USR00075,2026-01-21,Books,1956.29,Card,Pune
ORD0000568,USR00076,2025-11-18,Fashion,2436.37,UPI,Bangalore
ORD0000569,USR00076,2025-11-24,Fashion,189.96,UPI,Bangalore
ORD0000570,USR00076,2025-12-14,Electronics,5159.83,COD,Bangalore
ORD0000571,USR00076,2025-11-01,Home,8463.5,UPI,Bangalore
ORD0000572,USR00076,2025-10-18,Books,5754.87,Card,Bangalore
ORD0000573,USR00076,2026-03-09,Books,6578.03,COD,Bangalore
ORD0000574,USR00076,2025-10-01,Electronics,5735.14,COD,Bangalore
ORD0000575,USR00076,2025-10-06,Books,4556.09,UPI,Bangalore
ORD0000576,USR00076,2025-10-16,Fashion,3783.23,COD,Bangalore
ORD0000577,USR00076,2025-11-01,Books,1400.98,Card,Bangalore
ORD0000578,USR00076,2025-11-10,Books,8683.9,Card,Bangalore
ORD0000579,USR00076,2025-09-29,Electronics,9585.57,COD,Bangalore
ORD0000580,USR00076,2025-11-14,Electronics,5188.16,UPI,Bangalore
ORD0000581,USR00077,2026-03-23,Home,8390.75,COD,Pune
ORD0000582,USR00077,2025-10-25,Fashion,8901.22,UPI,Pune
ORD0000583,USR00077,2025-10-28,Fashion,2741.04,UPI,Pune
ORD0000584,USR00077,2026-02-07,Electronics,7391.08,COD,Pune
ORD0000585,USR00077,2025-10-12,Home,1153.48,UPI,Pune
ORD0000586,USR00077,2025-12-29,Fashion,1475.79,UPI,Pune
ORD0000587,USR00077,2025-11-12,Home,3224.77,Card,Pune
ORD0000588,USR00077,2025-11-07,Electronics,9490.35,UPI,Pune
ORD0000589,USR00077,2025-12-09,Electronics,2003.35,Card,Pune
ORD0000590,USR00077,2025-12-15,Fashion,7662.18,UPI,Pune
ORD0000591,USR00077,2025-12-14,Home,4170.02,COD,Pune
ORD0000592,USR00077,2026-01-12,Fashion,5272.72,Card,Pune
ORD0000593,USR00077,2025-12-09,Home,9835.07,UPI,Pune
ORD0000594,USR00077,2026-01-15,Electronics,6844.69,Card,Pune
ORD0000595,USR00078,2025-11-28,Home,176.89,Card,Chennai
ORD0000596,USR00078,2026-02-10,Books,7421.85,UPI,Chennai
ORD0000597,USR00078,2025-11-21,Books,4014.64,COD,Chennai
ORD0000598,USR00079,2026-01-16,Electronics,8453.75,Card,Delhi
ORD0000599,USR00079,2025-10-18,Books,2254.12,UPI,Delhi
ORD0000600,USR00079,2025-12-31,Electronics,9537.74,COD,Delhi
ORD0000601,USR00079,2026-01-19,Home,782.39,Card,Delhi
ORD0000602,USR00079,2025-12-24,Books,3543.44,COD,Delhi
ORD0000603,USR00079,2026-03-20,Fashion,2614.45,COD,Delhi
ORD0000604,USR00079,2026-01-20,Fashion,1343.87,COD,Delhi
ORD0000605,USR00079,2025-12-29,Electronics,2463.64,UPI,Delhi
ORD0000606,USR00079,2025-11-13,Electronics,7627.25,Card,Delhi
ORD0000607,USR00079,2025-11-10,Home,2252.78,Card,Delhi
ORD0000608,USR00079,2026-03-06,Home,3970.08,Card,Delhi
ORD0000609,USR00079,2026-03-23,Home,8728.7,UPI,Delhi
ORD0000610,USR00079,2026-03-24,Books,4499.52,COD,Delhi
ORD0000611,USR00079,2025-12-16,Books,773.57,Card,Delhi
ORD0000612,USR00080,2026-02-20,Fashion,2741.27,COD,Bangalore
ORD0000613,USR00080,2025-12-09,Fashion,4379.09,COD,Bangalore
ORD0000614,USR00080,2026-01-18,Home,7491.37,UPI,Bangalore
ORD0000615,USR00080,2025-11-06,Electronics,3660.79,UPI,Bangalore
ORD0000616,USR00080,2026-03-10,Electronics,1910.36,Card,Bangalore
ORD0000617,USR00080,2025-12-18,Electronics,6392.76,COD,Bangalore
ORD0000618,USR00081,2026-01-09,Fashion,4150.91,COD,Chennai
ORD0000619,USR00081,2026-02-03,Books,1842.65,Card,Chennai
ORD0000620,USR00082,2026-03-05,Electronics,3110.54,Card,Delhi
ORD0000621,USR00082,2026-01-19,Home,3009.78,COD,Delhi
ORD0000622,USR00082,2025-11-07,Fashion,7297.48,UPI,Delhi
ORD0000623,USR00082,2026-01-02,Fashion,8532.72,COD,Delhi
ORD0000624,USR00082,2026-03-14,Home,2329.09,Card,Delhi
ORD0000625,USR00082,2026-03-15,Electronics,5361.64,Card,Delhi
ORD0000626,USR00082,2025-12-20,Home,4028.21,COD,Delhi
ORD0000627,USR00082,2025-11-29,Home,5725.86,UPI,Delhi
ORD0000628,USR00082,2025-10-05,Electronics,120.56,COD,Delhi
ORD0000629,USR00082,2025-11-27,Home,3404.39,Card,Delhi
ORD0000630,USR00082,2026-03-16,Books,7249.94,COD,Delhi
ORD0000631,USR00083,2025-11-09,Electronics,6354.05,UPI,Pune
ORD0000632,USR00083,2025-10-16,Fashion,4501.81,Card,Pune
ORD0000633,USR00083,2026-02-24,Home,2405.3,COD,Pune
ORD0000634,USR00083,2026-01-15,Books,3034.8,Card,Pune
ORD0000635,USR00083,2026-01-16,Electronics,1899.46,COD,Pune
ORD0000636,USR00084,2025-09-30,Fashion,4517.09,Card,Delhi
ORD0000637,USR00084,2025-11-07,Fashion,1419.51,COD,Delhi
ORD0000638,USR00084,2025-11-02,Books,4605.25,COD,Delhi
ORD0000639,USR00084,2026-01-16,Home,7105.44,Card,Delhi
ORD0000640,USR00085,2026-01-16,Books,3087.82,COD,Bangalore
ORD0000641,USR00085,2026-01-02,Electronics,1228.26,COD,Bangalore
ORD0000642,USR00085,2025-12-04,Home,8359.82,COD,Bangalore
ORD0000643,USR00085,2025-10-13,Home,7671.28,COD,Bangalore
ORD0000644,USR00085,2026-02-22,Electronics,4637.8,UPI,Bangalore
ORD0000645,USR00085,2025-11-14,Home,440.33,Card,Bangalore
ORD0000646,USR00085,2025-10-12,Electronics,944.16,UPI,Bangalore
ORD0000647,USR00085,2026-02-18,Home,4406.64,UPI,Bangalore
ORD0000648,USR00085,2026-01-22,Home,5499.74,Card,Bangalore
ORD0000649,USR00085,2025-10-08,Fashion,4376.9,COD,Bangalore
ORD0000650,USR00085,2026-02-11,Books,7970.61,UPI,Bangalore
ORD0000651,USR00086,2026-03-11,Electronics,1132.7,Card,Delhi
ORD0000652,USR00087,2025-12-19,Home,8783.56,COD,Hyderabad
ORD0000653,USR00087,2025-12-23,Electronics,6702.66,Card,Hyderabad
ORD0000654,USR00087,2026-01-27,Books,9115.58,UPI,Hyderabad
ORD0000655,USR00088,2026-02-10,Books,7448.76,UPI,Delhi
ORD0000656,USR00088,2025-12-26,Home,3225.86,Card,Delhi
ORD0000657,USR00088,2025-10-23,Home,2276.63,UPI,Delhi
ORD0000658,USR00088,2026-03-20,Home,1443.05,UPI,Delhi
ORD0000659,USR00088,2026-02-02,Electronics,1421.99,Card,Delhi
ORD0000660,USR00088,2026-02-02,Electronics,8366.24,UPI,Delhi
ORD0000661,USR00088,2025-10-24,Electronics,5119.3,Card,Delhi
ORD0000662,USR00088,2025-10-31,Electronics,7385.61,Card,Delhi
ORD0000663,USR00088,2025-12-24,Fashion,8596.25,UPI,Delhi
ORD0000664,USR00088,2025-09-29,Home,4423.9,Card,Delhi
ORD0000665,USR00088,2025-11-21,Home,2709.16,Card,Delhi
ORD0000666,USR00088,2026-01-22,Fashion,6068.64,UPI,Delhi
ORD0000667,USR00089,2025-12-20,Fashion,9982.18,UPI,Chennai
ORD0000668,USR00089,2025-10-23,Electronics,2307.8,Card,Chennai
ORD0000669,USR00089,2026-02-16,Books,9746.95,COD,Chennai
ORD0000670,USR00089,2026-02-09,Electronics,314.29,UPI,Chennai
ORD0000671,USR00089,2025-10-14,Home,8236.21,UPI,Chennai
ORD0000672,USR00089,2026-01-04,Electronics,8805.31,Card,Chennai
ORD0000673,USR00089,2025-12-18,Books,5437.99,UPI,Chennai
ORD0000674,USR00089,2025-10-22,Electronics,9826.58,COD,Chennai
ORD0000675,USR00089,2026-03-02,Home,7542.77,UPI,Chennai
ORD0000676,USR00089,2026-01-02,Home,495.48,COD,Chennai
ORD0000677,USR00089,2026-02-04,Fashion,1060.48,Card,Chennai
ORD0000678,USR00090,2026-01-17,Fashion,8597.47,UPI,Hyderabad
ORD0000679,USR00090,2025-10-16,Home,4743.35,Card,Hyderabad
ORD0000680,USR00090,2025-10-19,Home,6446.75,Card,Hyderabad
ORD0000681,USR00090,2026-01-10,Electronics,4039.81,Card,Hyderabad
ORD0000682,USR00090,2026-01-01,Fashion,753.95,UPI,Hyderabad
ORD0000683,USR00090,2026-01-16,Home,9147.38,UPI,Hyderabad
ORD0000684,USR00090,2025-11-16,Electronics,4830.89,COD,Hyderabad
ORD0000685,USR00090,2025-12-27,Electronics,7181.69,UPI,Hyderabad
ORD0000686,USR00090,2026-03-01,Home,3225.12,COD,Hyderabad
ORD0000687,USR00090,2026-03-12,Home,6589.55,Card,Hyderabad
ORD0000688,USR00090,2026-03-26,Fashion,217.99,COD,Hyderabad
ORD0000689,USR00090,2026-03-24,Home,8709.99,COD,Hyderabad
ORD0000690,USR00090,2025-12-22,Fashion,9730.66,UPI,Hyderabad
ORD0000691,USR00090,2026-01-31,Electronics,4990.39,Card,Hyderabad
ORD0000692,USR00091,2025-10-23,Home,8230.47,COD,Mumbai
ORD0000693,USR00091,2026-01-24,Books,4270.88,UPI,Mumbai
ORD0000694,USR00092,2025-11-08,Fashion,3584.1,UPI,Hyderabad
ORD0000695,USR00092,2025-12-20,Books,5550.65,COD,Hyderabad
ORD0000696,USR00092,2026-01-22,Electronics,3405.63,UPI,Hyderabad
ORD0000697,USR00092,2025-12-02,Books,6347.39,UPI,Hyderabad
ORD0000698,USR00092,2026-01-01,Electronics,7624.35,Card,Hyderabad
ORD0000699,USR00092,2026-03-07,Books,5188.83,UPI,Hyderabad
ORD0000700,USR00092,2026-02-09,Books,4436.64,COD,Hyderabad
ORD0000701,USR00092,2025-12-24,Home,5510.12,Card,Hyderabad
ORD0000702,USR00092,2026-03-12,Home,6869.5,UPI,Hyderabad
ORD0000703,USR00092,2025-11-09,Electronics,5866.11,Card,Hyderabad
ORD0000704,USR00092,2026-01-06,Fashion,8709.2,UPI,Hyderabad
ORD0000705,USR00092,2025-12-08,Books,1924.06,UPI,Hyderabad
ORD0000706,USR00092,2025-12-31,Books,9483.18,Card,Hyderabad
ORD0000707,USR00092,2025-10-09,Books,8419.45,Card,Hyderabad
ORD0000708,USR00093,2025-10-22,Fashion,1183.96,UPI,Hyderabad
ORD0000709,USR00093,2025-10-19,Fashion,8213.01,COD,Hyderabad
ORD0000710,USR00093,2026-01-13,Home,2912.18,Card,Hyderabad
ORD0000711,USR00093,2025-12-26,Books,2814.71,UPI,Hyderabad
ORD0000712,USR00093,2025-12-27,Home,4463.32,Card,Hyderabad
ORD0000713,USR00093,2026-02-06,Books,6293.93,Card,Hyderabad
ORD0000714,USR00094,2026-01-14,Electronics,7442.67,UPI,Mumbai
ORD0000715,USR00094,2025-11-14,Books,8941.83,UPI,Mumbai
ORD0000716,USR00094,2026-02-13,Home,3589.56,Card,Mumbai
ORD0000717,USR00094,2026-02-28,Books,6969.25,UPI,Mumbai
ORD0000718,USR00094,2026-01-20,Home,6794.34,Card,Mumbai
ORD0000719,USR00094,2025-11-30,Fashion,6235.5,COD,Mumbai
ORD0000720,USR00094,2025-12-30,Electronics,6320.64,Card,Mumbai
ORD0000721,USR00094,2025-10-25,Electronics,1145.94,Card,Mumbai
ORD0000722,USR00094,2026-01-19,Electronics,6062.34,Card,Mumbai
ORD0000723,USR00094,2026-01-28,Books,6221.02,Card,Mumbai
ORD0000724,USR00094,2026-01-20,Books,800.84,UPI,Mumbai
ORD0000725,USR00094,2026-01-04,Fashion,8361.14,COD,Mumbai
ORD0000726,USR00095,2025-10-28,Fashion,7500.45,Card,Pune
ORD0000727,USR00095,2025-12-14,Books,9508.04,UPI,Pune
ORD0000728,USR00095,2026-01-21,Home,289.76,UPI,Pune
ORD0000729,USR00095,2025-11-18,Books,426.82,Card,Pune
ORD0000730,USR00095,2025-12-12,Home,1748.39,COD,Pune
ORD0000731,USR00095,2026-02-09,Fashion,7768.26,UPI,Pune
ORD0000732,USR00095,2026-02-10,Electronics,9156.87,COD,Pune
ORD0000733,USR00095,2026-03-03,Books,1527.98,UPI,Pune
ORD0000734,USR00095,2026-02-20,Books,9763.25,Card,Pune
ORD0000735,USR00095,2026-03-11,Electronics,7561.83,Card,Pune
ORD0000736,USR00095,2025-11-03,Fashion,5781.9,Card,Pune
ORD0000737,USR00095,2026-03-16,Books,8343.67,UPI,Pune
ORD0000738,USR00096,2025-12-02,Electronics,9125.17,COD,Hyderabad
ORD0000739,USR00096,2026-01-17,Books,4114.17,Card,Hyderabad
ORD0000740,USR00096,2025-11-09,Books,123.0,COD,Hyderabad
ORD0000741,USR00096,2025-12-14,Electronics,9070.76,UPI,Hyderabad
ORD0000742,USR00096,2025-09-30,Fashion,5689.48,UPI,Hyderabad
ORD0000743,USR00096,2026-01-27,Electronics,4632.27,UPI,Hyderabad
ORD0000744,USR00096,2026-03-20,Fashion,8799.59,Card,Hyderabad
ORD0000745,USR00096,2025-10-17,Home,1124.4,Card,Hyderabad
ORD0000746,USR00096,2026-01-07,Books,2135.65,UPI,Hyderabad
ORD0000747,USR00096,2025-11-20,Fashion,1770.62,COD,Hyderabad
ORD0000748,USR00097,2026-03-07,Home,4583.55,Card,Mumbai
ORD0000749,USR00097,2025-10-14,Home,1983.26,Card,Mumbai
ORD0000750,USR00097,2026-01-09,Home,3085.71,UPI,Mumbai
ORD0000751,USR00097,2026-01-30,Electronics,803.27,COD,Mumbai
ORD0000752,USR00098,2026-02-01,Books,3423.26,UPI,Delhi
ORD0000753,USR00098,2026-01-06,Home,4287.14,UPI,Delhi
ORD0000754,USR00098,2026-01-21,Home,1161.5,COD,Delhi
ORD0000755,USR00098,2026-02-04,Electronics,1390.17,UPI,Delhi
ORD0000756,USR00098,2025-12-10,Home,7363.06,UPI,Delhi
ORD0000757,USR00098,2025-12-16,Home,1066.34,UPI,Delhi
ORD0000758,USR00098,2025-10-14,Fashion,959.15,Card,Delhi
ORD0000759,USR00098,2025-09-30,Books,1333.69,COD,Delhi
ORD0000760,USR00098,2025-11-01,Home,5419.03,COD,Delhi
ORD0000761,USR00098,2026-03-06,Books,2261.2,Card,Delhi
